孙革访羊尊师诗,唐,贾岛,松下问童子，言师采药去，只在此山中，云深不知处
孟冬寒气至,汉,佚名,孟冬寒气至，北风何惨栗，愁多知夜长，仰观众星列，三五明月满，四五蟾兔缺，客从远方来，遗我一书札，上言长相思，下言久离别，置书怀袖中，三岁字不灭，一心抱区区，惧君不识察
孤雁二首其二,唐,崔涂,几行归塞尽，念尔独何之，暮雨相呼失，寒塘欲下迟，渚云低暗度，关月冷相随，未必逢矰缴，孤飞自可疑
孤雁二首,唐,崔涂,几行归塞尽，念尔独何之，暮雨相呼失，寒塘欲下迟，渚云低暗度，关月冷相随，未必逢矰缴，孤飞自可疑
安公子远岸收残雨,宋,柳永,远岸收残雨，雨残稍觉江天暮，拾翠汀洲人寂静，立双双鸥鹭，望几点，渔灯隐映蒹葭浦，停画桡，两两舟人语，道去程今夜，遥指前村烟树，游宦成羁旅，短樯吟倚闲凝伫，万水千山迷远近，想乡关何处，自别后，风亭月榭孤欢聚，刚断肠，惹得离情苦，听杜字声声，劝人不如归去
定风波,宋,苏轼,三月七日，沙湖道中遇雨，雨具先去，同行皆狼狈，余独不觉，已而遂晴，故作此词，莫听穿林打叶声，何妨吟啸且徐行，竹杖芒鞋轻胜马，谁怕，一蓑烟雨任平生，料峭春风吹酒醒，微冷，山头斜照却相迎，回首向来萧瑟处，归去，也无风雨也无晴
定风波自春来,宋,柳永,自春来，惨绿愁红，芳心是事可可，日上花梢，莺穿柳带，犹压香衾卧，暖酥消，腻云亸，终日厌厌倦梳裹，无那，恨薄情一去，音书无个，早知恁么，悔当初，不把雕鞍锁，向鸡窗，只与蛮笺象管，拘束教吟课，镇相随，莫抛躲，针线闲拈伴伊坐，和我，免使年少，光阴虚过
定风波莫听穿林打叶声,宋,苏轼,三月七日，沙湖道中遇雨，雨具先去，同行皆狼狈，余独不觉，已而遂晴，故作此词，莫听穿林打叶声，何妨吟啸且徐行，竹杖芒鞋轻胜马，谁怕，一蓑烟雨任平生，料峭春风吹酒醒，微冷，山头斜照却相迎，回首向来萧瑟处，归去，也无风雨也无晴
客从远方来,汉,佚名,客从远方来，遗我一端绮，相去万余里，故人心尚尔，文采双鸳鸯，裁为合欢被，著以长相思，缘以结不解，以胶投漆中，谁能别离此
客夜与故人偶集,唐,戴叔伦,天秋月又满，城阙夜千重，还作江南会，翻疑梦里逢，风枝惊暗鹊，露草覆寒蛩，羁旅长堪醉，相留畏晓钟
客至,唐,杜甫,舍南舍北皆春水，但见群鸥日日来，花径不曾缘客扫，蓬门今始为君开，盘飧市远无兼味，樽酒家贫只旧醅，肯与邻翁相对饮，隔篱呼取尽馀杯
宣州谢眺楼饯别校书叔云,唐,李白,弃我去者，昨日之日不可留，乱我心者，今日之日多烦忧，长风万里送秋雁，对此可以酣高楼，蓬莱文章建安骨，中间小谢又清发，俱怀逸兴壮思飞，欲上青天览明月，抽刀断水水更流，举杯销愁愁更愁，人生在世不称意，明朝散发弄扁舟
宫中词,唐,朱庆馀,寂寂花时闭院门，美人相并立琼轩，含情欲说宫中事，鹦鹉前头不敢言
宫中调笑团扇,唐,王建,团扇团扇，美人病来遮面，玉颜憔悴三年，谁复商量管弦，弦管弦管，春草昭阳路断
宫词,唐,朱庆馀,寂寂花时闭院门，美人相并立琼轩，含情欲说宫中事，鹦鹉前头不敢言
宫词,唐,薛逢,十二楼中尽晓妆，望仙楼上望君王，锁衔金兽连环冷，水滴铜龙昼漏长，云髻罢梳还对镜，罗衣欲换更添香，遥窥正殿帘开处，袍袴宫人扫御床
宫词,唐,顾况,长乐宫连上苑春，玉楼金殿艳歌新，君门一入无由出，唯有宫莺得见人
宫词故国三千里,唐,张祜,故国三千里，深宫二十年，一声何满子，双泪落君前
宴清都初春,宋,卢祖皋,春讯飞琼管，风日薄，度墙啼鸟声乱，江城次第，笙歌翠合，绮罗香暖，溶溶涧渌冰泮，醉梦里年华暗换，料黛眉重锁隋堤，芳心还动梁苑，新来雁阔云音，鸾分鉴影，无计重见，啼春细雨，笼愁澹月，恁时庭院，离肠未语先断，算犹有，凭高望眼，更那堪，芳草连天，飞梅弄晚
宿业师山房待丁大不至,唐,孟浩然,夕阳度西岭，群壑倏已暝，松月生夜凉，风泉满清听，樵人归欲尽，烟鸟栖初定，之子期宿来，孤琴候萝径
宿业师山房期丁大不至,唐,孟浩然,夕阳度西岭，群壑倏已暝，松月生夜凉，风泉满清听，樵人归欲尽，烟鸟栖初定，之子期宿来，孤琴候萝径
宿府,唐,杜甫,清秋幕府井梧寒，独宿江城蜡炬残，永夜角声悲自语，中天月色好谁看，风尘荏苒音书绝，关塞萧条行路难，已忍伶俜十年事，强移栖息一枝安
宿建德江,唐,孟浩然,移舟泊烟渚，日暮客愁新，野旷天低树，江清月近人
宿新市徐公店,宋,杨万里,篱落疏疏一径深，树头花落未成阴，儿童急走追黄蝶，飞入菜花无处寻
宿桐庐江寄广陵旧游,唐,孟浩然,山暝闻猿愁，沧江急夜流，风鸣两岸叶，月照一孤舟，建德非吾土，维扬忆旧游，还将两行泪，遥寄海西头
宿王昌龄隐居,唐,常建,清溪深不测，隐处唯孤云，松际露微月，清光犹为君，茅亭宿花影，药院滋苔纹，余亦谢时去，西山鸾鹤群
寄人,唐,张泌,别梦依依到谢家，小廊回合曲阑斜，多情只有春庭月，犹为离人照落花
寄令狐郎中,唐,李商隐,嵩云秦树久离居，双鲤迢迢一纸书，休问梁园旧宾客，茂陵秋雨病相如
寄全椒山中道士,唐,韦应物,今朝郡斋冷，忽念山中客，涧底束荆薪，归来煮白石，欲持一瓢酒，远慰风雨夕，落叶满空山，何处寻行迹
寄左省杜拾遗,唐,岑参,联步趋丹陛，分曹限紫微，晓随天仗入，暮惹御香归，白发悲花落，青云羡鸟飞，圣朝无阙事，自觉谏书稀
寄扬州韩绰判官,唐,杜牧,青山隐隐水迢迢，秋尽江南草未凋，二十四桥明月夜，玉人何处教吹箫
寄李儋元锡,唐,韦应物,去年花里逢君别，今日花开已一年，世事茫茫难自料，春愁黯黯独成眠，身多疾病思田里，邑有流亡愧俸钱，闻道欲来相问讯，西楼望月几回圆
寄韩谏议,唐,杜甫,今我不乐思岳阳，身欲奋飞病在床，美人娟娟隔秋水，濯足洞庭望八荒，鸿飞冥冥日月白，青枫叶赤天雨霜，玉京群帝集北斗，或骑骐驎翳凤凰，芙蓉旌旗烟雾乐，影动倒景摇潇湘，星宫之君醉琼浆，羽人稀少不在旁，似闻昨者赤松子，恐是汉代韩张良，昔随刘氏定长安，帷幄未改神惨伤，国家成败吾岂敢，色难腥腐餐风香，周南留滞古所惜，南极老人应寿昌，美人胡为隔秋水，焉得置之贡玉堂
寄韩谏议注,唐,杜甫,今我不乐思岳阳，身欲奋飞病在床，美人娟娟隔秋水，濯足洞庭望八荒，鸿飞冥冥日月白，青枫叶赤天雨霜，玉京群帝集北斗，或骑麒麟翳凤凰，芙蓉旌旗烟雾落，影动倒景摇潇湘，星宫之君醉琼浆，羽人稀少不在旁，似闻昨者赤松子，恐是汉代韩张良，昔随刘氏定长安，帷幄未改神惨伤，国家成败吾岂敢，色难腥腐餐枫香，周南留滞古所惜，南极老人应寿昌，美人胡为隔秋水，焉得置之贡玉堂
寒食,唐,韩翃,春城无处不飞花，寒食东风御柳斜，日暮汉宫传蜡烛，轻烟散入五侯家
寒食日即事,唐,韩翃,春城无处不飞花，寒食东风御柳斜，日暮汉宫传蜡烛，轻烟散入五侯家
寻南溪常山道人隐居,唐,刘长卿,一路经行处，莓苔见履痕，白云依静渚，春草闭闲门，过雨看松色，随山到水源，溪花与禅意，相对亦忘言
寻南溪常道士,唐,刘长卿,一路经行处，莓苔见履痕，白云依静渚，春草闭闲门，过雨看松色，随山到水源，溪花与禅意，相对亦忘言
寻西山隐者不遇,唐,丘为,绝顶一茅茨，直上三十里，扣关无僮仆，窥室唯案几，若非巾柴车，应是钓秋水，差池不相见，黾勉空仰止，草色新雨中，松声晚窗里，及兹契幽绝，自足荡心耳，虽无宾主意，颇得清净理，兴尽方下山，何必待之子
寻陆鸿渐不遇,唐,皎然,移家虽带郭，野径入桑麻，近种篱边菊，秋来未著花，扣门无犬吠，欲去问西家，报道山中去，归时每日斜
寻隐者不遇,唐,贾岛,松下问童子，言师采药去，只在此山中，云深不知处
寿阳曲远浦帆归,元,马致远,夕阳下，酒旆闲，两三航未曾着岸，落花水香茅舍晚，断桥头卖鱼人散
将赴吴兴登乐游原一绝,唐,杜牧,清时有味是无能，闲爱孤云静爱僧，欲把一麾江海去，乐游原上望昭陵
将进酒,唐,李白,君不见，黄河之水天上来，奔流到海不复回，君不见，高堂明镜悲白发，朝如青丝暮成雪，人生得意须尽欢，莫使金樽空对月，天生我材必有用，千金散尽还复来，烹羊宰牛且为乐，会须一饮三百杯，岑夫子，丹丘生，将进酒，杯莫停，与君歌一曲，请君为我倾耳听，钟鼓馔玉不足贵，但愿长醉不复醒，古来圣贤皆寂寞，惟有饮者留其名，陈王昔时宴平乐，斗酒十千恣欢谑，主人何为言少钱，径须沽取对君酌，五花马，千金裘，呼儿将出换美酒，与尔同销万古愁
小儿垂钓,唐,胡令能,蓬头稚子学垂纶，侧坐莓苔草映身，路人借问遥招手，怕得鱼惊不应人
小池,宋,杨万里,泉眼无声惜细流，树阴照水爱晴柔，小荷才露尖尖角，早有蜻蜓立上头
小重山昨夜寒蛩不住鸣,宋,岳飞,昨夜寒蛩不住鸣，惊回千里梦，已三更，起来独自绕阶行，人悄悄，帘外月胧明，白首为功名，旧山松竹老，阻归程，欲将心事付瑶琴，知音少，弦断有谁听
少年游并刀如水,宋,周邦彦,并刀如水，吴盐胜雪，纤手破新橙，锦幄初温，兽烟不断，相对坐调笙，低声问向谁行宿，城上已三更，马滑霜浓，不如休去，直是少人行
山中杂诗,南北朝,吴均,山际见来烟，竹中窥落日，鸟向檐上飞，云从窗里出
山中送别,唐,王维,山中相送罢，日暮掩柴扉，春草明年绿，王孙归不归
山亭柳赠歌者,宋,晏殊,家住西秦，赌博艺随身，花柳上，斗尖新，偶学念奴声调，有时高遏行云，蜀锦缠头无数，不负辛勤，数年来往咸京道，残杯冷炙谩消魂，衷肠事，托何人，若有知音见采，不辞遍唱阳春，一曲当筵落泪，重掩罗巾
山坡羊潼关怀古,元,张养浩,峰峦如聚，波涛如怒，山河表里潼关路，望西都意踌躇，伤心秦汉经行处，宫阙万间都做了土，兴百姓苦，亡百姓苦
山坡羊骊山怀古,元,张养浩,骊山四顾，阿房一炬，当时奢侈今何处，只见草萧疏水萦纡，至今遗恨迷烟树，列国周齐秦汉楚，赢都变做了土，输都变做了土
山居秋暝,唐,王维,空山新雨后，天气晚来秋，明月松间照，清泉石上流，竹喧归浣女，莲动下渔舟，随意春芳歇，王孙自可留
山村咏怀,宋,邵雍,一去二三里，烟村四五家，亭台六七座，八九十枝花
山石,唐,韩愈,山石荦确行径微，黄昏到寺蝙蝠飞，升堂坐阶新雨足，芭蕉叶大栀子肥，僧言古壁佛画好，以火来照所见稀，铺床拂席置羹饭，疏粝亦足饱我饥，夜深静卧百虫绝，清月出岭光入扉，天明独去无道路，出入高下穷烟霏，山红涧碧纷烂漫，时见松枥皆十围，当流赤足踏涧石，水声激激风吹衣，人生如此自可乐，岂必局束为人鞿，嗟哉吾党二三子，安得至老不更归
山行,唐,杜牧,远上寒山石径斜，白云深处有人家，停车坐爱枫林晚，霜叶红于二月花
山行寻隐者不遇,唐,丘为,绝顶一茅茨，直上三十里，扣关无僮仆，窥室唯案几，若非巾柴车，应是钓秋水，差池不相见，黾勉空仰止，草色新雨中，松声晚窗里，及兹契幽绝，自足荡心耳，虽无宾主意，颇得清净理，兴尽方下山，何必待之子
岁暮归南山,唐,孟浩然,北阙休上书，南山归敝庐，不才明主弃，多病故人疏，白发催年老，青阳逼岁除，永怀愁不寐，松月夜窗虚
峨眉山月歌,唐,李白,峨眉山月半轮秋，影入平羌江水流，夜发清溪向三峡，思君不见下渝州
崔九欲往南山马上口号与别,唐,裴迪,归山深浅去，须尽丘壑美，莫学武陵人，暂游桃源里
左迁至蓝关示侄孙湘,唐,韩愈,一封朝奏九重天，夕贬潮州路八千，欲为圣明除弊事，肯将衰朽惜残年，云横秦岭家何在，雪拥蓝关马不前，知汝远来应有意，好收吾骨瘴江边
巫山一段云古庙依青嶂,唐,李珣,古庙依青嶂，行宫枕碧流，水声山色锁妆楼，往事思悠悠，云雨朝还暮，烟花春复秋，啼猿何必近孤舟，行客自多愁
己亥杂诗其五,清,龚自珍,浩荡离愁白日斜，吟鞭东指即天涯，落红不是无情物，化作春泥更护花
己亥杂诗,清,龚自珍,九州生气恃风雷，万马齐喑究可哀，我劝天公重抖擞，不拘一格降人才
己亥杂诗,清,龚自珍,浩荡离愁白日斜，吟鞭东指即天涯，落红不是无情物，化作春泥更护花
已凉,唐,韩偓,碧阑干外绣帘垂，猩色屏风画折枝，八尺龙须方锦褥，已凉天气未寒时
巴山道中除夜书怀,唐,崔涂,迢递三巴路，羁危万里身，乱山残雪夜，孤烛异乡人，渐与骨肉远，转于僮仆亲，那堪正飘泊，明日岁华新
庐山谣寄卢侍御虚舟,唐,李白,我本楚狂人，凤歌笑孔丘，手持绿玉杖，朝别黄鹤楼，五岳寻仙不辞远，一生好入名山游，庐山秀出南斗傍，屏风九叠云锦张，影落明湖青黛光，金阙前开二峰长，银河倒挂三石梁，香炉瀑布遥相望，回崖沓嶂凌苍苍，翠影红霞映朝日，鸟飞不到吴天长，登高壮观天地间，大江茫茫去不还，黄云万里动风色，白波九道流雪山，好为庐山谣，兴因庐山发，闲窥石镜清我心，谢公行处苍苔没，早服还丹无世情，琴心三叠道初成，遥见仙人彩云里，手把芙蓉朝玉京，先期汗漫九垓上，愿接卢敖游太清
庭中有奇树,汉,佚名,庭中有奇树，绿叶发华滋，攀条折其荣，将以遗所思，馨香盈怀袖，路远莫致之，此物何足贵，但感别经时
归园田居其三,魏晋,陶渊明,种豆南山下，草盛豆苗稀，晨兴理荒秽，带月荷锄归，道狭草木长，夕露沾我衣，衣沾不足惜，但使愿无违
归园田居,魏晋,陶渊明,种豆南山下，草盛豆苗稀，晨兴理荒秽，带月荷锄归，道狭草木长，夕露沾我衣，衣沾不足惜，但使愿无违
归嵩山作,唐,王维,清川带长薄，车马去闲闲，流水如有意，暮禽相与还，荒城临古渡，落日满秋山，迢递嵩高下，归来且闭关
归故园作,唐,孟浩然,北阙休上书，南山归敝庐，不才明主弃，多病故人疏，白发催年老，青阳逼岁除，永怀愁不寐，松月夜窗虚
征怨,唐,柳中庸,岁岁金河复玉关，朝朝马策与刀环，三春白雪归青冢，万里黄河绕黑山
忆江南,唐,白居易,江南好，风景旧曾谙，日出江花红胜火，春来江水绿如蓝，能不忆江南
忆江南其一,唐,白居易,江南好，风景旧曾谙，日出江花红胜火，春来江水绿如蓝，能不忆江南
忆江南其二,唐,白居易,江南忆，最忆是杭州，山寺月中寻桂子，郡亭枕上看潮头，何日更重游
忆江南其三,唐,白居易,江南忆，其次忆吴宫，吴酒一杯春竹叶，吴娃双舞醉芙蓉，早晚复相逢
忆王孙春词,宋,李重元,萋萋芳草忆王孙，柳外楼高空断魂，杜宇声声不忍闻，欲黄昏，雨打梨花深闭门
忆秦娥与君别,宋,房舜卿,与君别，相思一夜梅花发，梅花发，凄凉南浦，断桥斜月，盈盈微步凌波袜，东风笑倚天涯阔，天涯阔，一声羌管，暮云愁绝
忆秦娥箫声咽,唐,李白,箫声咽，秦娥梦断秦楼月，秦楼月，年年柳色，灞陵伤别，乐游原上清秋节，咸阳古道音尘绝，音尘绝，西风残照，汉家陵阙
念奴娇赤壁怀古,宋,苏轼,大江东去，浪淘尽，千古风流人物，故垒西边，人道是，三国周郎赤壁，乱石穿空，惊涛拍岸，卷起千堆雪，江山如画，一时多少豪杰，遥想公瑾当年，小乔初嫁了，雄姿英发，羽扇纶巾，谈笑间，樯橹灰飞烟灭，故国神游，多情应笑我，早生华发，人生如梦，一尊还酹江月
念奴娇过洞庭,宋,张孝祥,洞庭青草，近中秋，更无一点风色，玉鉴琼田三万顷，著我扁舟一叶，素月分辉，明河共影，表里俱澄澈，悠然心会，妙处难与君说，应念岭海经年，孤光自照，肝肺皆冰雪，短发萧骚襟袖冷，稳泛沧浪空阔，尽吸西江，细斟北斗，万象为宾客，扣舷独笑，不知今夕何夕
思帝乡春日游,唐,韦庄,春日游，杏花吹满头，陌上谁家年少足风流，妾拟将身嫁与一生休，纵被无情弃，不能羞
思越人紫府东风放夜时,宋,贺铸,紫府东风放夜时，步莲秾李伴人归，五更钟动笙歌散，十里月明灯火稀，香苒苒，梦依依，天涯寒尽减春衣，凤凰城阙知何处，寥落星河一雁飞
怨情,唐,李白,美人卷珠帘，深坐颦蛾眉，但见泪痕湿，不知心恨谁
悯农其一,唐,李绅,春种一粒粟，秋收万颗子，四海无闲田，农夫犹饿死
悯农其二,唐,李绅,锄禾日当午，汗滴禾下土，谁知盘中餐，粒粒皆辛苦
悯农,唐,李绅,锄禾日当午，汗滴禾下土，谁知盘中餐，粒粒皆辛苦
惜分飞泪湿阑干花著露,宋,毛滂,泪湿阑干花著露，愁到眉峰碧聚，此恨平分取，更无言语，空相觑，短雨残云无意绪，寂寞朝朝暮暮，今夜山深处，断魂分付，潮回去
惠崇春江晓景,宋,苏轼,竹外桃花三两枝，春江水暖鸭先知，蒌蒿满地芦芽短，正是河豚欲上时
感遇十二首其一,唐,张九龄,兰叶春葳蕤，桂华秋皎洁，欣欣此生意，自尔为佳节，谁知林栖者，闻风坐相悦，草木有本心，何求美人折
感遇十二首其二,唐,张九龄,幽人归独卧，滞虑洗孤清，持此谢高鸟，因之传远情，日夕怀空意，人谁感至精，飞沈理自隔，何所慰吾诚
感遇十二首其四,唐,张九龄,孤鸿海上来，池潢不敢顾，侧见双翠鸟，巢在三珠树，矫矫珍木巅，得无金丸惧，美服患人指，高明逼神恶，今我游冥冥，弋者何所慕
感遇十二首,唐,张九龄,兰叶春葳蕤，桂华秋皎洁，欣欣此生意，自尔为佳节，谁知林栖者，闻风坐相悦，草木有本心，何求美人折
感遇幽人归独卧,唐,张九龄,幽人归独卧，滞虑洗孤清，持此谢高鸟，因之传远情，日夕怀空意，人谁感至精，飞沈理自隔，何所慰吾诚
感遇江南有丹橘,唐,张九龄,江南有丹橘，经冬犹绿林，岂伊地气暖，自有岁寒心，可以荐嘉客，奈何阻重深，运命惟所遇，循环不可寻，徒言树桃李，此木岂无阴
我住长江头,宋,李之仪,我住长江头，君住长江尾，日日思君不见君，共饮长江水，此水几时休，此恨何时已，只愿君心似我心，定不负相思意
所见,清,袁枚,牧童骑黄牛，歌声振林樾，意欲捕鸣蝉，忽然闭口立
扬州慢淮左名都,宋,姜夔,淳熙丙申至日，予过维扬，夜雪初霁，荠麦弥望，入其城，则四顾萧条，寒水自碧，暮色渐起，戍角悲吟，予怀怆然，感慨今昔，因自度此曲，千岩老人以为有“黍离”之悲也，淮左名都，竹西佳处，解鞍少驻初程，过春风十里，尽荠麦青青，自胡马窥江去后，废池乔木，犹厌言兵，渐黄昏，清角吹寒，都在空城，杜郎俊赏，算而今，重到须惊，纵豆蔻词工，青楼梦好，难赋深情，二十四桥仍在，波心荡，冷月无声，念桥边红药，年年知为谁生
捣练子令深院静,五代,李煜,深院静，小庭空，断续寒砧断续风，无奈夜长人不寐，数声和月到帘栊
摊破浣溪沙手卷真珠上玉钩,五代,李璟,手卷真珠上玉钩，依前春恨锁重楼，风里落花谁是主，思悠悠，青鸟不传云外信，丁香空结雨中愁，回首绿波三楚暮，接天流
摊破浣溪沙菡萏香销翠叶残,五代,李璟,菡萏香销翠叶残，西风愁起绿波间，还与韶光共憔悴，不堪看，细雨梦回鸡塞远，小楼吹彻玉笙寒，多少泪珠何限恨，倚栏干
摸鱼儿东皋寓居,宋,晁补之,买陂塘，旋栽杨柳，依稀淮岸江浦，东皋嘉雨新痕涨，沙觜鹭来鸥聚，堪爱处最好是，一川夜月光流渚，无人独舞，任翠幄张天，柔茵藉地，酒尽未能去，青绫被，莫忆金闺故步，儒冠曾把身误，弓刀千骑成何事，荒了邵平瓜圃，君试觑，满青镜，星星鬓影今如许，功名浪语，便似得班超，封侯万里，归计恐迟暮
摸鱼儿更能消几番风雨,宋,辛弃疾,淳熙己亥，自湖北漕移湖南，同官王正之置酒小山亭，为赋更能消，几番风雨，匆匆春又归去，惜春长恨花开早，何况落红无数，春且住，见说道，天涯芳草迷归路，怨春不语，算只有殷勤，画檐蛛网，尽日惹飞絮，长门事，准拟佳期又误，蛾眉曾有人妒，千金纵买相如赋，脉脉此情谁诉，君莫舞，君不见，玉环飞燕皆尘土，闲愁最苦，休去倚危楼，斜阳正在，烟柳断肠处
敕勒歌,南北朝,北朝民歌,敕勒川，阴山下，天似穹庐，笼盖四野，天苍苍，野茫茫，风吹草低见牛羊
新嫁娘词,唐,王建,三日入厨下，洗手作羹汤，未谙姑食性，先遣小姑尝
新年作,唐,刘长卿,乡心新岁切，天畔独潸然，老至居人下，春归在客先，岭猿同旦暮，江柳共风烟，已似长沙傅，从今又几年
旅夜书怀,唐,杜甫,细草微风岸，危樯独夜舟，星垂平野阔，月涌大江流，名岂文章著，官应老病休，飘飘何所似，天地一沙鸥
旅宿,唐,杜牧,旅馆无良伴，凝情自悄然，寒灯思旧事，断雁警愁眠，远梦归侵晓，家书到隔年，沧江好烟月，门系钓鱼船
无题凤尾香罗薄几重,唐,李商隐,凤尾香罗薄几重，碧文圆顶夜深缝，扇裁月魄羞难掩，车走雷声语未通，曾是寂寥金烬暗，断无消息石榴红，斑骓只系垂杨岸，何处西南任好风
无题,唐,李商隐,相见时难别亦难，东风无力百花残，春蚕到死丝方尽，蜡炬成灰泪始干，晓镜但愁云鬓改，夜吟应觉月光寒，蓬山此去无多路，青鸟殷勤为探看
无题昨夜星辰昨夜风,唐,李商隐,昨夜星辰昨夜风，画楼西畔桂堂东，身无彩凤双飞翼，心有灵犀一点通，隔座送钩春酒暖，分曹射覆蜡灯红，嗟余听鼓应官去，走马兰台类转蓬
无题来是空言去绝踪,唐,李商隐,来是空言去绝踪，月斜楼上五更钟，梦为远别啼难唤，书被催成墨未浓，蜡照半笼金翡翠，麝熏微度绣芙蓉，刘郎已恨蓬山远，更隔蓬山一万重
无题重帏深下莫愁堂,唐,李商隐,重帏深下莫愁堂，卧后清宵细细长，神女生涯原是梦，小姑居处本无郎，风波不信菱枝弱，月露谁教桂叶香，直道相思了无益，未妨惆怅是清狂
无题飒飒东风细雨来,唐,李商隐,飒飒东风细雨来，芙蓉塘外有轻雷，金蟾啮锁烧香入，玉虎牵丝汲井回，贾氏窥帘韩掾少，宓妃留枕魏王才，春心莫共花争发，一寸相思一寸灰
早发白帝城,唐,李白,朝辞白帝彩云间，千里江陵一日还，两岸猿声啼不住，轻舟已过万重山
早寒有怀,唐,孟浩然,木落雁南度，北风江上寒，我家襄水曲，遥隔楚云端，乡泪客中尽，孤帆天际看，迷津欲有问，平海夕漫漫
早寒江上有怀,唐,孟浩然,木落雁南度，北风江上寒，我家襄水曲，遥隔楚云端，乡泪客中尽，孤帆天际看，迷津欲有问，平海夕漫漫
早春呈水部张十八员外其一,唐,韩愈,天街小雨润如酥，草色遥看近却无，最是一年春好处，绝胜烟柳满皇都
早春呈水部张十八员外,唐,韩愈,天街小雨润如酥，草色遥看近却无，最是一年春好处，绝胜烟柳满皇都
早秋三首其一,唐,许浑,遥夜泛清瑟，西风生翠萝，残萤栖玉露，早雁拂金河，高树晓还密，远山晴更多，淮南一叶下，自觉洞庭波
早秋三首,唐,许浑,遥夜泛清瑟，西风生翠萝，残萤栖玉露，早雁拂金河，高树晓还密，远山晴更多，淮南一叶下，自觉洞庭波
明日歌,明,钱福,明日复明日，明日何其多，我生待明日，万事成蹉跎，世人若被明日累，春去秋来老将至，朝看水东流，暮看日西坠，百年明日能几何，请君听我明日歌，明日复明日，明日何其多！日日待明日，万事成蹉跎，世人皆被明日累，明日无穷老将至，晨昏滚滚水东流，今古悠悠日西坠，百年明日能几何，请君听我明日歌
明月何皎皎,汉,佚名,明月何皎皎，照我罗床帏，忧愁不能寐，揽衣起徘徊，客行虽云乐，不如早旋归，出户独彷徨，愁思当告谁，引领还入房，泪下沾裳衣
明月皎夜光,汉,佚名,明月皎夜光，促织鸣东壁，玉衡指孟冬，众星何历历，白露沾野草，时节忽复易，秋蝉鸣树间，玄鸟逝安适，昔我同门友，高举振六翮，不念携手好，弃我如遗迹，南箕北有斗，牵牛不负轭，良无盘石固，虚名复何益
春夜喜雨,唐,杜甫,好雨知时节，当春乃发生，随风潜入夜，润物细无声，野径云俱黑，江船火独明，晓看红湿处，花重锦官城
春夜洛城闻笛,唐,李白,谁家玉笛暗飞声，散入春风满洛城，此夜曲中闻折柳，何人不起故园情
春夜洛阳城闻笛,唐,李白,谁家玉笛暗飞声，散入春风满洛城，此夜曲中闻折柳，何人不起故园情
春宫怨,唐,杜荀鹤,早被婵娟误，欲妆临镜慵，承恩不在貌，教妾若为容，风暖鸟声碎，日高花影重，年年越溪女，相忆采芙蓉
春宫曲,唐,王昌龄,昨夜风开露井桃，未央前殿月轮高，平阳歌舞新承宠，帘外春寒赐锦袍
春宿左省,唐,杜甫,花隐掖垣暮，啾啾栖鸟过，星临万户动，月傍九霄多，不寝听金钥，因风想玉珂，明朝有封事，数问夜如何
春思,唐,李白,燕草如碧丝，秦桑低绿枝，当君怀归日，是妾断肠时，春风不相识，何事入罗帏
春思,唐,皇甫冉,莺啼燕语报新年，马邑龙堆路几千，家住层城临汉苑，心随明月到胡天，机中锦字论长恨，楼上花枝笑独眠，为问元戎窦车骑，何时返旆勒燕然
春怨,唐,刘方平,纱窗日落渐黄昏，金屋无人见泪痕，寂寞空庭春欲晚，梨花满地不开门
春怨,唐,金昌绪,打起黄莺儿，莫教枝上啼，啼时惊妾梦，不得到辽西
春日,宋,朱熹,胜日寻芳泗水滨，无边光景一时新，等闲识得东风面，万紫千红总是春
春晓,唐,孟浩然,春眠不觉晓，处处闻啼鸟，夜来风雨声，花落知多少
春望,唐,杜甫,国破山河在，城春草木深，感时花溅泪，恨别鸟惊心，烽火连三月，家书抵万金，白头搔更短，浑欲不胜簪
春泛若耶溪,唐,綦毋潜,幽意无断绝，此去随所偶，晚风吹行舟，花路入溪口，际夜转西壑，隔山望南斗，潭烟飞溶溶，林月低向后，生事且弥漫，愿为持竿叟
春词,唐,刘禹锡,新妆宜面下朱楼，深锁春光一院愁，行到中庭数花朵，蜻蜓飞上玉搔头
春雨,唐,李商隐,怅卧新春白袷衣，白门寥落意多违，红楼隔雨相望冷，珠箔飘灯独自归，远路应悲春晼晚，残宵犹得梦依稀，玉珰缄札何由达，万里云罗一雁飞
晓出净慈寺送林子方,宋,杨万里,毕竟西湖六月中，风光不与四时同，接天莲叶无穷碧，映曰荷花别样红
晚次鄂州,唐,卢纶,云开远见汉阳城，犹是孤帆一日程，估客昼眠知浪静，舟人夜语觉潮生，三湘愁鬓逢秋色，万里归心对月明，旧业已随征战尽，更堪江上鼓鼙声
晨诣超师院读禅经,唐,柳宗元,汲井漱寒齿，清心拂尘服，闲持贝叶书，步出东斋读，真源了无取，妄迹世所逐，遗言冀可冥，缮性何由熟，道人庭宇静，苔色连深竹，日出雾露馀，青松如膏沐，澹然离言说，悟悦心自足
暗香旧时月色,宋,姜夔,此两曲，石湖把玩不已，使工妓隶习之，音节谐婉，乃名之曰暗香，疏影旧时月色，算几番照我，梅边吹笛，唤起玉人，不管清寒与攀摘，何逊而今渐老，都忘却，春风词笔，但怪得，竹外疏花，香冷入瑶席，江国，正寂寂，叹寄与路遥，夜雪初积，翠尊易泣，红萼无言耿想忆，长记曾携手处，千树压，西湖寒碧，又片片，吹尽也，几时见得
